Genus	Sample	SubPathway	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples
[Ruminococcus]	NoAbx6wkrec37	00561 Glycerolipid metabolism	10	6	60	1.61419107624794e-06	5.58639774132509e-08
[Ruminococcus]	NoAbx6wkrec40	00561 Glycerolipid metabolism	10	18	180	5.83607795142209e-06	1.67591932239753e-07
[Ruminococcus]	NoAbx6wkrec43	00561 Glycerolipid metabolism	10	36	360	1.02930405061409e-05	3.35183864479505e-07
[Ruminococcus]	NoAbx6wkrec44	00561 Glycerolipid metabolism	10	54	540	1.62266421342187e-05	5.02775796719258e-07
Coprococcus	Cef6wkrec14	00561 Glycerolipid metabolism	9	4.666666666669	42.000000000021	7.17126345765566e-07	3.91047841892952e-08
Coprococcus	Cef6wkrec17	00561 Glycerolipid metabolism	11	10.500000000021	115.500000000231	1.98826354027662e-06	1.07538156520723e-07
Coprococcus	Cef6wkrec18	00561 Glycerolipid metabolism	11	11.666666666641	128.333333333051	2.39911982494105e-06	1.19486840578079e-07
Coprococcus	Cef6wkrec19	00561 Glycerolipid metabolism	11	11.666666666641	128.333333333051	2.2267143528756e-06	1.19486840578079e-07
Coprococcus	Cef6wkrec20	00561 Glycerolipid metabolism	11	9.333333333338	102.666666666718	1.66730849548997e-06	9.55894724627215e-08
[Ruminococcus]	NoAbx33	00561 Glycerolipid metabolism	10	42	420	1.04604551221439e-05	3.91047841892756e-07
[Ruminococcus]	NoAbx6wkrec39	00561 Glycerolipid metabolism	10	6	60	1.53199640447473e-06	5.58639774132509e-08
[Ruminococcus]	NoAbx31	00561 Glycerolipid metabolism	10	30	300	8.5058368029035e-06	2.79319887066254e-07
[Ruminococcus]	NoAbx6wkrec41	00561 Glycerolipid metabolism	10	48	480	1.28432421351784e-05	4.46911819306007e-07
[Ruminococcus]	NoAbx6wkrec42	00561 Glycerolipid metabolism	10	24	240	6.82898872117622e-06	2.23455909653003e-07
Anaeroplasma	NoAbx32	00561 Glycerolipid metabolism	3	1.5	4.5	1.29087393401733e-07	4.18979830599382e-09
Anaeroplasma	NoAbx34	00561 Glycerolipid metabolism	3	1.5	4.5	1.10536496015944e-07	4.18979830599382e-09
Anaeroplasma	NoAbx35	00561 Glycerolipid metabolism	3	4.5	13.5	3.42613609253399e-07	1.25693949179814e-08
Anaeroplasma	NoAbx36	00561 Glycerolipid metabolism	3	6	18	5.44827388390243e-07	1.67591932239753e-08
Anaeroplasma	NoAbx6wkrec43	00561 Glycerolipid metabolism	3	1.5	4.5	1.28663006326761e-07	4.18979830599382e-09
Anaeroplasma	NoAbx6wkrec44	00561 Glycerolipid metabolism	3	6	18	5.40888071140623e-07	1.67591932239753e-08
9	NoAbx31	00561 Glycerolipid metabolism	3	3	9	2.55175104087105e-07	8.37959661198763e-09
9	NoAbx32	00561 Glycerolipid metabolism	3	1.5	4.5	1.29087393401733e-07	4.18979830599382e-09
9	NoAbx34	00561 Glycerolipid metabolism	3	1.5	4.5	1.10536496015944e-07	4.18979830599382e-09
9	NoAbx35	00561 Glycerolipid metabolism	3	3	9	2.28409072835599e-07	8.37959661198763e-09
9	NoAbx6wkrec37	00561 Glycerolipid metabolism	3	4.5	13.5	3.63192992155786e-07	1.25693949179814e-08
9	NoAbx6wkrec38	00561 Glycerolipid metabolism	3	9	27	8.00572003983256e-07	2.51387898359629e-08
9	NoAbx6wkrec39	00561 Glycerolipid metabolism	3	4.5	13.5	3.44699191006813e-07	1.25693949179814e-08
9	NoAbx6wkrec41	00561 Glycerolipid metabolism	3	3	9	2.40810790034594e-07	8.37959661198763e-09
9	NoAbx6wkrec42	00561 Glycerolipid metabolism	3	1.5	4.5	1.28043538522054e-07	4.18979830599382e-09
9	NoAbx6wkrec44	00561 Glycerolipid metabolism	3	7.5	22.5	6.76110088925778e-07	2.09489915299691e-08
3	Cef6wkrec13	00620 Pyruvate metabolism	8	39.66666666669	317.33333333352	7.85394558762597e-06	2.95458369430256e-07
3	NoAbx29	00620 Pyruvate metabolism	8	14	112	3.65034974348968e-06	1.04279424504735e-07
3	NoAbx31	00620 Pyruvate metabolism	8	42	336	9.52653721925192e-06	3.12838273514205e-07
3	NoAbx32	00620 Pyruvate metabolism	8	30.33333333331	242.66666666648	6.96115721454738e-06	2.25938753093419e-07
3	NoAbx33	00620 Pyruvate metabolism	8	53.66666666669	429.33333333352	1.06929096804184e-05	3.99737793934991e-07
3	NoAbx34	00620 Pyruvate metabolism	8	58.33333333331	466.66666666648	1.14630440312785e-05	4.34497602102888e-07
3	NoAbx35	00620 Pyruvate metabolism	8	42	336	8.52727205252905e-06	3.12838273514205e-07
3	NoAbx36	00620 Pyruvate metabolism	8	46.66666666669	373.33333333352	1.13001236110625e-05	3.47598081682624e-07
3	NoAbx6wkrec37	00620 Pyruvate metabolism	8	102.6666666669	821.3333333352	2.20964822882442e-05	7.64715779703128e-07
3	NoAbx6wkrec38	00620 Pyruvate metabolism	8	72.3333333331	578.6666666648	1.71579382581537e-05	5.38777026606059e-07
3	NoAbx6wkrec39	00620 Pyruvate metabolism	8	79.3333333331	634.6666666648	1.62051175228405e-05	5.90916738858427e-07
3	NoAbx6wkrec40	00620 Pyruvate metabolism	8	32.66666666669	261.33333333352	8.47312058132998e-06	2.43318657177889e-07
3	NoAbx6wkrec41	00620 Pyruvate metabolism	8	109.6666666669	877.3333333352	2.34745925693482e-05	8.16855491955495e-07
3	NoAbx6wkrec42	00620 Pyruvate metabolism	8	30.33333333331	242.66666666648	6.90486637362842e-06	2.25938753093419e-07
3	NoAbx6wkrec43	00620 Pyruvate metabolism	8	39.66666666669	317.33333333352	9.07312459430729e-06	2.95458369430256e-07
3	NoAbx6wkrec44	00620 Pyruvate metabolism	8	53.66666666669	429.33333333352	1.29011821412856e-05	3.99737793934991e-07
4	Cef6wkrec13	00540 Lipopolysaccharide biosynthesis	11	414.33333333337	4557.66666666707	0.000112801468507937	4.24348979539693e-06
4	NoAbx29	00540 Lipopolysaccharide biosynthesis	11	744.333333333491	8187.6666666684	0.00026685577603975	7.62326042889984e-06
4	NoAbx31	00540 Lipopolysaccharide biosynthesis	11	549.99999999978	6049.99999999758	0.000171534375525152	5.63295105583388e-06
4	NoAbx32	00540 Lipopolysaccharide biosynthesis	11	597.666666666817	6574.33333333499	0.00018859190074541	6.12114014734347e-06
4	NoAbx33	00540 Lipopolysaccharide biosynthesis	11	417.999999999802	4597.99999999782	0.000114517077741892	4.28104280243343e-06
4	NoAbx34	00540 Lipopolysaccharide biosynthesis	11	348.333333332974	3831.66666666271	9.41197793853309e-05	3.56753566869254e-06
4	NoAbx35	00540 Lipopolysaccharide biosynthesis	11	407.000000000033	4477.00000000036	0.000113620824342785	4.16838378131907e-06
4	NoAbx36	00540 Lipopolysaccharide biosynthesis	11	407.000000000055	4477.00000000061	0.000135510678767969	4.1683837813193e-06
4	NoAbx6wkrec40	00540 Lipopolysaccharide biosynthesis	11	579.333333333744	6372.66666667118	0.000206618774584012	5.9333751121516e-06
4	NoAbx6wkrec41	00540 Lipopolysaccharide biosynthesis	11	366.666666666553	4033.33333333208	0.000107918909608063	3.75530070388959e-06
4	NoAbx6wkrec43	00540 Lipopolysaccharide biosynthesis	11	425.333333333249	4678.66666666574	0.00013377140420756	4.35614881651241e-06
Pseudomonas	Cef2dayrec23	00540 Lipopolysaccharide biosynthesis	20	23.99999999994	479.9999999988	3.06116149650116e-05	4.4691181930489e-07
Pseudomonas	NoAbx32	00540 Lipopolysaccharide biosynthesis	20	3.000000000006	60.00000000012	1.72116524535989e-06	5.58639774133626e-08
Pseudomonas	NoAbx33	00540 Lipopolysaccharide biosynthesis	20	27	540	1.34491565856135e-05	5.02775796719258e-07
4	NoAbx6wkrec37	00540 Lipopolysaccharide biosynthesis	11	282.333333333326	3105.66666666659	8.35523236522315e-05	2.8915815419958e-06
4	NoAbx6wkrec38	00540 Lipopolysaccharide biosynthesis	11	454.666666666157	5001.33333332773	0.000148293609231498	4.65657287281931e-06
4	NoAbx6wkrec42	00540 Lipopolysaccharide biosynthesis	11	454.666666666663	5001.33333333329	0.000142308537184065	4.6565728728245e-06
4	NoAbx6wkrec39	00540 Lipopolysaccharide biosynthesis	11	340.999999999945	3750.99999999939	9.57753085530628e-05	3.49242965461784e-06
4	NoAbx6wkrec44	00540 Lipopolysaccharide biosynthesis	11	458.333333333293	5041.66666666622	0.00015149874214817	4.69412587986303e-06
3	Cef6wkrec13	00540 Lipopolysaccharide biosynthesis	11	62.33333333337	685.66666666707	1.69701324304061e-05	6.38401119661804e-07
3	NoAbx29	00540 Lipopolysaccharide biosynthesis	11	22	242	7.88736283861163e-06	2.25318042233445e-07
3	NoAbx31	00540 Lipopolysaccharide biosynthesis	11	66	726	2.05841250630265e-05	6.75954126700336e-07
3	NoAbx32	00540 Lipopolysaccharide biosynthesis	11	47.66666666663	524.33333333293	1.50410718385756e-05	4.88189091505422e-07
3	NoAbx33	00540 Lipopolysaccharide biosynthesis	11	84.33333333337	927.66666666707	2.31043227023326e-05	8.63719161895249e-07
3	NoAbx34	00540 Lipopolysaccharide biosynthesis	11	91.66666666663	1008.33333333293	2.47683629961554e-05	9.38825175972313e-07
3	NoAbx35	00540 Lipopolysaccharide biosynthesis	11	66	726	1.84249985420717e-05	6.75954126700336e-07
3	NoAbx36	00540 Lipopolysaccharide biosynthesis	11	73.33333333337	806.66666666707	2.44163385167601e-05	7.51060140778526e-07
3	NoAbx6wkrec37	00540 Lipopolysaccharide biosynthesis	11	161.3333333337	1774.6666666707	4.7744184944242e-05	1.65233230971569e-06
3	NoAbx6wkrec38	00540 Lipopolysaccharide biosynthesis	11	113.6666666663	1250.3333333293	3.70734023077964e-05	1.16414321820238e-06
3	NoAbx6wkrec39	00540 Lipopolysaccharide biosynthesis	11	124.6666666663	1371.3333333293	3.50146289332805e-05	1.2768022393191e-06
3	NoAbx6wkrec40	00540 Lipopolysaccharide biosynthesis	11	51.33333333337	564.66666666707	1.83079926846594e-05	5.25742098545081e-07
3	NoAbx6wkrec41	00540 Lipopolysaccharide biosynthesis	11	172.3333333337	1895.6666666707	5.0721887515913e-05	1.76499133083241e-06
3	NoAbx6wkrec42	00540 Lipopolysaccharide biosynthesis	11	47.66666666663	524.33333333293	1.49194434144471e-05	4.88189091505422e-07
3	NoAbx6wkrec43	00540 Lipopolysaccharide biosynthesis	11	62.33333333337	685.66666666707	1.96044299269854e-05	6.38401119661804e-07
3	NoAbx6wkrec44	00540 Lipopolysaccharide biosynthesis	11	84.33333333337	927.66666666707	2.78757685552779e-05	8.63719161895249e-07
8	Cef2dayrec25	00540 Lipopolysaccharide biosynthesis	13	222.2	2888.6	0.000156842767151215	2.68947808593194e-06
8	Cef2dayrec26	00540 Lipopolysaccharide biosynthesis	13	319	4147	0.000204128046319101	3.86113190554586e-06
Bacteroides	Cef6wkrec13	00540 Lipopolysaccharide biosynthesis	12	15.4	184.8	4.57376831279126e-06	1.72061050432813e-07
Bacteroides	NoAbx29	00540 Lipopolysaccharide biosynthesis	12	39.6	475.2	1.54879124830919e-05	4.42442701112947e-07
Bacteroides	NoAbx31	00540 Lipopolysaccharide biosynthesis	12	44	528	1.49702727731102e-05	4.91603001236608e-07
Bacteroides	NoAbx32	00540 Lipopolysaccharide biosynthesis	12	39.6	475.2	1.36316287432231e-05	4.42442701112947e-07
Bacteroides	NoAbx33	00540 Lipopolysaccharide biosynthesis	12	28.6	343.2	8.54768618552328e-06	3.19541950803795e-07
Bacteroides	NoAbx34	00540 Lipopolysaccharide biosynthesis	12	8.8	105.6	2.59392310650749e-06	9.83206002473215e-08
Bacteroides	NoAbx35	00540 Lipopolysaccharide biosynthesis	12	52.8	633.6	1.60799987276262e-05	5.89923601483929e-07
Bacteroides	NoAbx36	00540 Lipopolysaccharide biosynthesis	12	52.8	633.6	1.91779240713365e-05	5.89923601483929e-07
Bacteroides	NoAbx6wkrec37	00540 Lipopolysaccharide biosynthesis	12	61.6	739.2	1.98868340593746e-05	6.88244201731251e-07
Bacteroides	NoAbx6wkrec38	00540 Lipopolysaccharide biosynthesis	12	50.6	607.2	1.80039748451345e-05	5.65343451422099e-07
Bacteroides	NoAbx6wkrec39	00540 Lipopolysaccharide biosynthesis	12	35.2	422.4	1.07852546875021e-05	3.93282400989286e-07
Bacteroides	NoAbx6wkrec40	00540 Lipopolysaccharide biosynthesis	12	57.2	686.4	2.22549105880896e-05	6.3908390160759e-07
Bacteroides	NoAbx6wkrec41	00540 Lipopolysaccharide biosynthesis	12	52.8	633.6	1.69530796184354e-05	5.89923601483929e-07
Bacteroides	NoAbx6wkrec42	00540 Lipopolysaccharide biosynthesis	12	68.2	818.4	2.32868515392109e-05	7.61984651916742e-07
Bacteroides	NoAbx6wkrec43	00540 Lipopolysaccharide biosynthesis	12	26.4	316.8	9.05787564540397e-06	2.94961800741965e-07
Bacteroides	NoAbx6wkrec44	00540 Lipopolysaccharide biosynthesis	12	26.4	316.8	9.51963005207496e-06	2.94961800741965e-07
4	Cef6wkrec13	00350 Tyrosine metabolism	1	37.66666666667	37.66666666667	9.32243541387911e-07	3.50701635983217e-08
4	NoAbx29	00350 Tyrosine metabolism	1	67.666666666681	67.666666666681	2.20541963669215e-06	6.30021523049574e-08
4	NoAbx31	00350 Tyrosine metabolism	1	49.99999999998	49.99999999998	1.41763946715002e-06	4.65533145110238e-08
4	NoAbx32	00350 Tyrosine metabolism	1	54.333333333347	54.333333333347	1.55861074996206e-06	5.05879351020121e-08
4	NoAbx33	00350 Tyrosine metabolism	1	37.999999999982	37.999999999982	9.46422130098283e-07	3.53805190283755e-08
4	NoAbx34	00350 Tyrosine metabolism	1	31.666666666634	31.666666666634	7.77849416407694e-07	2.94837658569631e-08
4	NoAbx35	00350 Tyrosine metabolism	1	37.000000000003	37.000000000003	9.39015077213096e-07	3.44494527381742e-08
4	NoAbx36	00350 Tyrosine metabolism	1	37.000000000005	37.000000000005	1.11992296502454e-06	3.4449452738176e-08
4	NoAbx6wkrec40	00350 Tyrosine metabolism	1	52.666666666704	52.666666666704	1.70759317838027e-06	4.90361579516661e-08
4	NoAbx6wkrec41	00350 Tyrosine metabolism	1	33.333333333323	33.333333333323	8.91891814942665e-07	3.1035543007352e-08
4	NoAbx6wkrec43	00350 Tyrosine metabolism	1	38.666666666659	38.666666666659	1.1055487951038e-06	3.60012298885323e-08
7	Cef6wkrec13	00350 Tyrosine metabolism	2.5	3.45	8.625	2.13467271092124e-07	8.03044675315481e-09
7	Cef6wkrec15	00350 Tyrosine metabolism	3	8	24	4.33448677672817e-07	2.23455909653003e-08
7	Cef6wkrec16	00350 Tyrosine metabolism	3	13.58333333333	40.74999999999	7.24241009292488e-07	3.79409513264902e-08
7	Cef6wkrec17	00350 Tyrosine metabolism	3.375	22.5	75.9375	1.30721872371821e-06	7.07028464136456e-08
7	Cef6wkrec19	00350 Tyrosine metabolism	2.6	6.75	17.55	3.04510417348463e-07	1.63402133933759e-08
7	Cef6wkrec20	00350 Tyrosine metabolism	3	10.41666666667	31.25000000001	5.07500556662847e-07	2.90958215694108e-08
7	NoAbx29	00350 Tyrosine metabolism	2.75	4.9	13.475	4.39182703513602e-07	1.25461182607259e-08
7	NoAbx31	00350 Tyrosine metabolism	2.6	2.9	7.54	2.13780031646308e-07	7.02023982826519e-09
7	NoAbx32	00350 Tyrosine metabolism	2.85714285714286	5.7	16.2857142857143	4.67173423739607e-07	1.51630795835967e-08
7	NoAbx34	00350 Tyrosine metabolism	2.4	7.066666666667	16.9600000000008	4.16599771651223e-07	1.57908842821463e-08
7	NoAbx35	00350 Tyrosine metabolism	2.875	9.166666666667	26.3541666666676	6.68836752632046e-07	2.45374761901961e-08
7	NoAbx36	00350 Tyrosine metabolism	2.14285714285714	9.3	19.9285714285714	6.03201751432054e-07	1.85548210694012e-08
7	NoAbx6wkrec37	00350 Tyrosine metabolism	2.6	5.2	13.52	3.63731055847869e-07	1.25880162437859e-08
7	NoAbx6wkrec38	00350 Tyrosine metabolism	2.4	7.03333333333	16.879999999992	5.00505756564109e-07	1.57163989789205e-08
7	NoAbx6wkrec39	00350 Tyrosine metabolism	2.5	10.583333333333	26.4583333333325	6.75567858917653e-07	2.46344622620925e-08
7	NoAbx6wkrec40	00350 Tyrosine metabolism	2.125	8.783333333337	18.6645833333411	6.05155351467735e-07	1.73779643626918e-08
7	NoAbx6wkrec42	00350 Tyrosine metabolism	2.28571428571429	10.31666666667	23.58095238096	6.70975241017372e-07	2.19554298532149e-08
7	NoAbx6wkrec44	00350 Tyrosine metabolism	2.33333333333333	9.7	22.6333333333333	6.80116667230524e-07	2.10731337019985e-08
Lactobacillus	Cef2dayrec21	00350 Tyrosine metabolism	5	70.6666666667	353.3333333335	2.5198868399647e-05	3.28976755878188e-07
Lactobacillus	Cef2dayrec22	00350 Tyrosine metabolism	5	70.999999999967	354.999999999835	2.53688632719745e-05	3.30528533028247e-07
Lactobacillus	Cef2dayrec23	00350 Tyrosine metabolism	5	69.999999999967	349.999999999835	2.23209692453662e-05	3.25873201577143e-07
Lactobacillus	Cef2dayrec25	00350 Tyrosine metabolism	5	54.5	272.5	1.47959752297674e-05	2.53715564085181e-07
Lactobacillus	Cef2dayrec26	00350 Tyrosine metabolism	5	47.166666666633	235.833333333165	1.16084392549362e-05	2.19576466776927e-07
Lactobacillus	Cef2dayrec28	00350 Tyrosine metabolism	5	70.833333333333	354.166666666665	2.45617929082436e-05	3.29752644453215e-07
Lactobacillus	Cef6wkrec13	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	2.06248571103914e-08	7.75888575185592e-10
Lactobacillus	Cef6wkrec14	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	1.42286973366397e-08	7.75888575185592e-10
Lactobacillus	Cef6wkrec15	00350 Tyrosine metabolism	5	0.333333333334	1.66666666667	3.0100602616228e-08	1.55177715037118e-09
Lactobacillus	Cef6wkrec16	00350 Tyrosine metabolism	5	0.5	2.5	4.44319637602862e-08	2.32766572555212e-09
Lactobacillus	Cef6wkrec17	00350 Tyrosine metabolism	5	0.5	2.5	4.30360073652086e-08	2.32766572555212e-09
Lactobacillus	Cef6wkrec18	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	1.55787001620203e-08	7.75888575185592e-10
Lactobacillus	Cef6wkrec19	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	1.44591841096425e-08	7.75888575185592e-10
Lactobacillus	Cef6wkrec20	00350 Tyrosine metabolism	5	0.333333333333	1.666666666665	2.70666963553161e-08	1.55177715036653e-09
Lactobacillus	NoAbx31	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	2.3627324452557e-08	7.75888575185592e-10
Lactobacillus	NoAbx32	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	2.39050728522207e-08	7.75888575185592e-10
Lactobacillus	NoAbx35	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	2.11489882255608e-08	7.75888575185592e-10
Lactobacillus	NoAbx6wkrec43	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	2.38264826531515e-08	7.75888575185592e-10
Lactobacillus	NoAbx6wkrec44	00350 Tyrosine metabolism	5	0.166666666667	0.833333333335	2.50411144047085e-08	7.75888575185592e-10
5	Cef6wkrec14	00350 Tyrosine metabolism	1	79.500000000004	79.500000000004	1.35741772591278e-06	7.40197700725611e-08
5	Cef6wkrec15	00350 Tyrosine metabolism	1	73.833333333326	73.833333333326	1.3334566958961e-06	6.87437277612991e-08
5	Cef6wkrec16	00350 Tyrosine metabolism	1	77.666666666667	77.666666666667	1.38035300748623e-06	7.23128152071528e-08
5	Cef6wkrec18	00350 Tyrosine metabolism	1	66.166666666662	66.166666666662	1.23694879286185e-06	6.16055528696084e-08
5	Cef6wkrec20	00350 Tyrosine metabolism	1	91.999999999977	91.999999999977	1.49408163881457e-06	8.56580987002966e-08
5	NoAbx6wkrec37	00350 Tyrosine metabolism	1	30.666666666663	30.666666666663	8.25030994526626e-07	2.85526995667693e-08
5	NoAbx6wkrec39	00350 Tyrosine metabolism	1	40.083333333333	40.083333333333	1.02345870910047e-06	3.7320240466352e-08
5	NoAbx29	00350 Tyrosine metabolism	1	24.666666666667	24.666666666667	8.03946074459047e-07	2.29663018254479e-08
5	NoAbx34	00350 Tyrosine metabolism	1	47.499999999996	47.499999999996	1.16677412461265e-06	4.42256487854865e-08
5	NoAbx36	00350 Tyrosine metabolism	1	28.833333333328	28.833333333328	8.72732761032357e-07	2.68457447013628e-08
5	NoAbx6wkrec43	00350 Tyrosine metabolism	1	30.416666666665	30.416666666665	8.69666616838244e-07	2.83199329942159e-08
5	NoAbx6wkrec44	00350 Tyrosine metabolism	1	21.833333333327	21.833333333327	6.56077197401861e-07	2.03282806698159e-08
5	Cef6wkrec13	00350 Tyrosine metabolism	1	42.333333333332	42.333333333332	1.04774274120576e-06	3.9415139619348e-08
5	Cef6wkrec17	00350 Tyrosine metabolism	1	77.833333333334	77.833333333334	1.33985436263684e-06	7.24679929221899e-08
5	Cef6wkrec19	00350 Tyrosine metabolism	1	84.333333333322	84.333333333322	1.4632694318927e-06	7.85199238086143e-08
5	NoAbx6wkrec41	00350 Tyrosine metabolism	1	34.666666666646	34.666666666646	9.27567487540107e-07	3.22769647276368e-08
Ruminococcus	Cef6wkrec13	00350 Tyrosine metabolism	1.5	8	12	2.96997942389043e-07	1.11727954826502e-08
Ruminococcus	Cef6wkrec17	00350 Tyrosine metabolism	1.4	17	23.8	4.09702790116786e-07	2.21593777072562e-08
Ruminococcus	Cef6wkrec19	00350 Tyrosine metabolism	2	12	24	4.16424502356872e-07	2.23455909653003e-08
Ruminococcus	Cef6wkrec20	00350 Tyrosine metabolism	1.66666666666667	9	15	2.43600267198089e-07	1.39659943533127e-08
Ruminococcus	NoAbx29	00350 Tyrosine metabolism	1.5	3	4.5	1.46665837908068e-07	4.18979830599382e-09
Ruminococcus	NoAbx32	00350 Tyrosine metabolism	1.5	19	28.5	8.17553491544312e-07	2.65353892712942e-08
Ruminococcus	NoAbx6wkrec37	00350 Tyrosine metabolism	1.66666666666667	18	30	8.0709553812397e-07	2.79319887066254e-08
Ruminococcus	NoAbx6wkrec40	00350 Tyrosine metabolism	1.66666666666667	15	25	8.10566382141957e-07	2.32766572555212e-08
Ruminococcus	NoAbx6wkrec41	00350 Tyrosine metabolism	1.5	14	21	5.61891843414053e-07	1.95523920946378e-08
Ruminococcus	NoAbx6wkrec42	00350 Tyrosine metabolism	1.5	18	27	7.68261231132325e-07	2.51387898359629e-08
Ruminococcus	NoAbx6wkrec43	00350 Tyrosine metabolism	1.33333333333333	6	8	2.28734233469797e-07	7.44853032176678e-09
